country;country isocode;year;DD regime;DD category;;Monarchy;Commonwealth;Monarch name;Monarch accession;Monarch birthyear;"Female monarch (0: No; 1: Yes)";Democracy;Presidential;President name;President accesion;President birthyear;Interim phase (more than 2 Presidents/year=1);"Female president (0: No; 1: Yes)";Colony;Colony of;Colony administrated by;Communist;Regime change lag;;;spatial democracy;;countrycode;;No. of chambers in parliament;proportional voting;Election system;No. of members in lower house;No. of members in upper house;No. of members in third house;New constitution;fullsuffrage;Suffrage restriction;electoral;;spatial electoral;;alternation;multiparty;free and fair election;;parliamentary election year;election month, year;postponed election;
Togo;TGO;2011;3;Civilian dictatorship;;0;0;;;;;0;1;Faure Essozimna Gnassingbé;2005;1966;0;0;0;;;0;0;;;0,666666667;;187;;1;1;Party list proportional representation;81;;;0;1;;2;;2,666666667;;0;1;0;;0;;0;
Togo;TGO;2012;3;Civilian dictatorship;;0;0;;;;;0;1;Faure Essozimna Gnassingbé;2005;1966;0;0;0;;;0;0;;;0,666666667;;187;;1;1;Party list proportional representation;81;;;0;1;;2;;2,666666667;;0;1;0;;0;;0;
Togo;TGO;2013;3;Civilian dictatorship;;0;0;;;;;0;1;Faure Essozimna Gnassingbé;2005;1966;0;0;0;;;0;0;;;0,666666667;;187;;1;1;Party list proportional representation;81;;;0;1;;2;;2,666666667;;0;1;0;;1;July 2013;1;
Togo;TGO;2014;3;Civilian dictatorship;;0;0;;;;;0;1;Faure Essozimna Gnassingbé;2005;1966;0;0;0;;;0;0;;;0,666666667;;187;;1;1;Party list proportional representation;91;;;0;1;;2;;2,666666667;;0;1;0;;0;;0;
Togo;TGO;2015;3;Civilian dictatorship;;0;0;;;;;0;1;Faure Essozimna Gnassingbé;2005;1966;0;0;0;;;0;0;;;0,666666667;;187;;2;1;Party list proportional representation;91;;;0;1;;2;;2,666666667;;0;1;0;;0;;0;
Togo;TGO;2016;3;Civilian dictatorship;;0;0;;;;;0;1;Faure Essozimna Gnassingbé;2005;1966;0;0;0;;;0;0;;;0,666666667;;187;;2;1;Party list proportional representation;91;;;0;1;;2;;2,666666667;;0;1;0;;0;;0;
Togo;TGO;2017;3;Civilian dictatorship;;0;0;;;;;0;1;Faure Essozimna Gnassingbé;2005;1966;0;0;0;;;0;0;;;0,666666667;;187;;2;1;Party list proportional representation;91;;;0;1;;2;;2,666666667;;0;1;0;;0;;0;
Togo;TGO;2018;3;Civilian dictatorship;;0;0;;;;;0;1;Faure Essozimna Gnassingbé;2005;1966;0;0;0;;;0;0;;;0,666666667;;187;;2;1;Party list proportional representation;91;;;0;1;;2;;2,666666667;;0;1;0;;0;;0;
Togo;TGO;2019;3;Civilian dictatorship;;0;0;;;;;0;1;Faure Essozimna Gnassingbé;2005;1966;0;0;0;;;0;0;;;0,666666667;;187;;2;1;Party list proportional representation;91;;;0;1;;2;;2,666666667;;0;1;0;;1;December 2018;1;
Togo;TGO;2020;3;Civilian dictatorship;;0;0;;;;;0;1;Faure Essozimna Gnassingbé;2005;1966;0;0;0;;;0;0;;;0,666666667;;187;;2;1;Party list proportional representation;91;;;0;1;;2;;2,666666667;;0;1;0;;0;;0;
Tonga;TON;1950;;British protected state;;1;1;Sālote Tupou III;1918;1900;1;0;0;;;;;;1;United Kingdom;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;22;;;0;0;Wealth and literacy restriction, only male suffrage;2;;2,333333333;;0;1;0;;0;;0;
Tonga;TON;1951;;British protected state;;1;0;Sālote Tupou III;1918;1900;1;0;0;;;;;;1;United Kingdom;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;22;;;0;0;Wealth and literacy restriction;2;;2,333333333;;0;1;0;;1;?;0;
Tonga;TON;1952;;British protected state;;1;0;Sālote Tupou III;1918;1900;1;0;0;;;;;;1;United Kingdom;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;22;;;0;0;Wealth and literacy restriction;2;;2,333333333;;0;1;0;;0;;0;
Tonga;TON;1953;;British protected state;;1;0;Sālote Tupou III;1918;1900;1;0;0;;;;;;1;United Kingdom;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;22;;;0;0;Wealth and literacy restriction;2;;2,333333333;;0;1;0;;0;;0;
Tonga;TON;1954;;British protected state;;1;0;Sālote Tupou III;1918;1900;1;0;0;;;;;;1;United Kingdom;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;22;;;0;0;Wealth and literacy restriction;2;;2,333333333;;0;1;0;;1;May 1954;0;
Tonga;TON;1955;;British protected state;;1;0;Sālote Tupou III;1918;1900;1;0;0;;;;;;1;United Kingdom;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;22;;;0;0;Wealth and literacy restriction;2;;2,333333333;;0;1;0;;0;;0;
Tonga;TON;1956;;British protected state;;1;0;Sālote Tupou III;1918;1900;1;0;0;;;;;;1;United Kingdom;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;22;;;0;0;Wealth and literacy restriction;2;;2,333333333;;0;1;0;;0;;0;
Tonga;TON;1957;;British protected state;;1;0;Sālote Tupou III;1918;1900;1;0;0;;;;;;1;United Kingdom;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;22;;;0;0;Wealth and literacy restriction;2;;2,333333333;;0;1;0;;1;?;0;
Tonga;TON;1958;;British protected state;;1;0;Sālote Tupou III;1918;1900;1;0;0;;;;;;1;United Kingdom;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;22;;;0;0;Wealth and literacy restriction;2;;2,333333333;;0;1;0;;0;;0;
Tonga;TON;1959;;British protected state;;1;0;Sālote Tupou III;1918;1900;1;0;0;;;;;;1;United Kingdom;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;22;;;0;0;Wealth and literacy restriction;2;;2,333333333;;0;1;0;;0;;0;
Tonga;TON;1960;;British protected state;;1;0;Sālote Tupou III;1918;1900;1;0;0;;;;;;1;United Kingdom;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;22;;;0;0;Wealth and literacy restriction;2;;2,333333333;;0;1;0;;1;?;0;
Tonga;TON;1961;;British protected state;;1;0;Sālote Tupou III;1918;1900;1;0;0;;;;;;1;United Kingdom;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;22;;;0;0;Wealth and literacy restriction;2;;2,333333333;;0;1;0;;0;;0;
Tonga;TON;1962;;British protected state;;1;0;Sālote Tupou III;1918;1900;1;0;0;;;;;;1;United Kingdom;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;22;;;0;0;Wealth and literacy restriction;2;;2,333333333;;0;1;0;;0;;0;
Tonga;TON;1963;;British protected state;;1;0;Sālote Tupou III;1918;1900;1;0;0;;;;;;1;United Kingdom;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;22;;;0;0;Wealth and literacy restriction;2;;2,333333333;;0;1;0;;1;May 1963;0;
Tonga;TON;1964;;British protected state;;1;0;Sālote Tupou III;1918;1900;1;0;0;;;;;;1;United Kingdom;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;22;;;0;0;Wealth and literacy restriction;2;;2,333333333;;0;1;0;;0;;0;
Tonga;TON;1965;;British protected state;;1;0;Sālote Tupou III;1918;1900;1;0;0;;;;;;1;United Kingdom;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;22;;;0;0;Wealth and literacy restriction;2;;2,333333333;;0;1;0;;0;;0;
Tonga;TON;1966;;British protected state;;1;0;Tāufaʻāhau Tupou IV;1965;1918;0;0;0;;;;;;1;United Kingdom;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;22;;;0;0;Wealth and literacy restriction;2;;2,333333333;;0;1;0;;1;?;0;
Tonga;TON;1967;;British protected state;;1;0;Tāufaʻāhau Tupou IV;1965;1918;0;0;0;;;;;;1;United Kingdom;;0;0;;;0,666666667;;188;;1;0;FPTP and appointed;22;;;0;0;Wealth and literacy restriction;2;;2,666666667;;0;1;0;;0;;0;
Tonga;TON;1968;;British protected state;;1;0;Tāufaʻāhau Tupou IV;1965;1918;0;0;0;;;;;;1;United Kingdom;;0;0;;;0,666666667;;188;;1;0;FPTP and appointed;22;;;0;0;Wealth and literacy restriction;2;;2,666666667;;0;1;0;;0;;0;
Tonga;TON;1969;;British protected state;;1;0;Tāufaʻāhau Tupou IV;1965;1918;0;0;0;;;;;;1;United Kingdom;;0;0;;;0,666666667;;188;;1;0;FPTP and appointed;22;;;0;0;Wealth and literacy restriction;2;;2,666666667;;0;1;0;;1;May 1969;0;
Tonga;TON;1970;5;Royal dictatorship;;1;1;Tāufaʻāhau Tupou IV;1965;1918;0;0;0;;;;;;0;;;0;0;;;0,666666667;;188;;1;0;FPTP and appointed;22;;;0;0;Wealth and literacy restriction;2;;2,666666667;;0;1;0;;0;;0;
Tonga;TON;1971;5;Royal dictatorship;;1;1;Tāufaʻāhau Tupou IV;1965;1918;0;0;0;;;;;;0;;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;22;;;0;0;Wealth and literacy restriction;2;;2,333333333;;0;1;0;;0;;0;
Tonga;TON;1972;5;Royal dictatorship;;1;1;Tāufaʻāhau Tupou IV;1965;1918;0;0;0;;;;;;0;;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;22;;;0;0;Wealth and literacy restriction;2;;2,333333333;;0;1;0;;1;?;0;
Tonga;TON;1973;5;Royal dictatorship;;1;1;Tāufaʻāhau Tupou IV;1965;1918;0;0;0;;;;;;0;;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;22;;;0;0;Wealth and literacy restriction;2;;2,333333333;;0;1;0;;0;;0;
Tonga;TON;1974;5;Royal dictatorship;;1;1;Tāufaʻāhau Tupou IV;1965;1918;0;0;0;;;;;;0;;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;22;;;0;0;Wealth and literacy restriction;2;;2,333333333;;0;1;0;;0;;0;
Tonga;TON;1975;5;Royal dictatorship;;1;1;Tāufaʻāhau Tupou IV;1965;1918;0;0;0;;;;;;0;;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;22;;;0;0;Wealth and literacy restriction;2;;2,333333333;;0;1;0;;1;?;0;
Tonga;TON;1976;5;Royal dictatorship;;1;1;Tāufaʻāhau Tupou IV;1965;1918;0;0;0;;;;;;0;;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;22;;;0;0;Wealth and literacy restriction;2;;2,333333333;;0;1;0;;0;;0;
Tonga;TON;1977;5;Royal dictatorship;;1;1;Tāufaʻāhau Tupou IV;1965;1918;0;0;0;;;;;;0;;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;22;;;0;0;Wealth and literacy restriction;2;;2,333333333;;0;1;0;;0;;0;
Tonga;TON;1978;5;Royal dictatorship;;1;1;Tāufaʻāhau Tupou IV;1965;1918;0;0;0;;;;;;0;;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;22;;;0;0;Wealth and literacy restriction;2;;2,333333333;;0;1;0;;1;April 1978;0;
Tonga;TON;1979;5;Royal dictatorship;;1;1;Tāufaʻāhau Tupou IV;1965;1918;0;0;0;;;;;;0;;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;22;;;0;0;Wealth and literacy restriction;2;;2,333333333;;0;1;0;;0;;0;
Tonga;TON;1980;5;Royal dictatorship;;1;1;Tāufaʻāhau Tupou IV;1965;1918;0;0;0;;;;;;0;;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;22;;;0;0;Wealth and literacy restriction;2;;2,333333333;;0;1;0;;0;;0;
Tonga;TON;1981;5;Royal dictatorship;;1;1;Tāufaʻāhau Tupou IV;1965;1918;0;0;0;;;;;;0;;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;22;;;0;0;Wealth and literacy restriction;2;;2,333333333;;0;1;0;;1;May 1981;0;
Tonga;TON;1982;5;Royal dictatorship;;1;1;Tāufaʻāhau Tupou IV;1965;1918;0;0;0;;;;;;0;;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;22;;;0;0;Wealth and literacy restriction;2;;2,333333333;;0;1;0;;0;;0;
Tonga;TON;1983;5;Royal dictatorship;;1;1;Tāufaʻāhau Tupou IV;1965;1918;0;0;0;;;;;;0;;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;22;;;0;0;Wealth and literacy restriction;2;;2,333333333;;0;1;0;;0;;0;
Tonga;TON;1984;5;Royal dictatorship;;1;1;Tāufaʻāhau Tupou IV;1965;1918;0;0;0;;;;;;0;;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;22;;;0;0;Wealth and literacy restriction;2;;2,333333333;;0;1;0;;1;May 1984;0;
Tonga;TON;1985;5;Royal dictatorship;;1;1;Tāufaʻāhau Tupou IV;1965;1918;0;0;0;;;;;;0;;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;22;;;0;0;Wealth and literacy restriction;2;;2,333333333;;0;1;0;;0;;0;
Tonga;TON;1986;5;Royal dictatorship;;1;1;Tāufaʻāhau Tupou IV;1965;1918;0;0;0;;;;;;0;;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;22;;;0;0;Wealth and literacy restriction;2;;2,333333333;;0;1;0;;0;;0;
Tonga;TON;1987;5;Royal dictatorship;;1;1;Tāufaʻāhau Tupou IV;1965;1918;0;0;0;;;;;;0;;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;29;;;0;0;Wealth and literacy restriction;2;;2,333333333;;0;1;0;;1;February 1987;0;
Tonga;TON;1988;5;Royal dictatorship;;1;1;Tāufaʻāhau Tupou IV;1965;1918;0;0;0;;;;;;0;;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;29;;;0;0;Wealth and literacy restriction;2;;1,666666667;;0;1;0;;0;;0;
Tonga;TON;1989;5;Royal dictatorship;;1;1;Tāufaʻāhau Tupou IV;1965;1918;0;0;0;;;;;;0;;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;29;;;0;0;Wealth and literacy restriction;2;;1,666666667;;0;1;0;;0;;0;
Tonga;TON;1990;5;Royal dictatorship;;1;1;Tāufaʻāhau Tupou IV;1965;1918;0;0;0;;;;;;0;;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;29;;;0;0;Wealth and literacy restriction;2;;1,666666667;;0;1;0;;1;May 1990;0;
Tonga;TON;1991;5;Royal dictatorship;;1;1;Tāufaʻāhau Tupou IV;1965;1918;0;0;0;;;;;;0;;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;29;;;0;0;Wealth and literacy restriction;2;;1,666666667;;0;1;0;;0;;0;
Tonga;TON;1992;5;Royal dictatorship;;1;1;Tāufaʻāhau Tupou IV;1965;1918;0;0;0;;;;;;0;;;0;0;;;0,666666667;;188;;1;0;FPTP and appointed;29;;;0;0;Wealth and literacy restriction;2;;2,666666667;;0;1;0;;0;;0;
Tonga;TON;1993;5;Royal dictatorship;;1;1;Tāufaʻāhau Tupou IV;1965;1918;0;0;0;;;;;;0;;;0;0;;;0,666666667;;188;;1;0;FPTP and appointed;29;;;0;0;Wealth and literacy restriction;2;;2,666666667;;0;1;0;;1;February 1993;0;
Tonga;TON;1994;5;Royal dictatorship;;1;1;Tāufaʻāhau Tupou IV;1965;1918;0;0;0;;;;;;0;;;0;0;;;0,666666667;;188;;1;0;FPTP and appointed;29;;;0;0;Wealth and literacy restriction;2;;2,666666667;;0;1;0;;0;;0;
Tonga;TON;1995;5;Royal dictatorship;;1;1;Tāufaʻāhau Tupou IV;1965;1918;0;0;0;;;;;;0;;;0;0;;;0,666666667;;188;;1;0;FPTP and appointed;29;;;0;0;Wealth and literacy restriction;2;;2,666666667;;0;1;0;;0;;0;
Tonga;TON;1996;5;Royal dictatorship;;1;1;Tāufaʻāhau Tupou IV;1965;1918;0;0;0;;;;;;0;;;0;0;;;0,666666667;;188;;1;0;FPTP and appointed;29;;;0;0;Wealth and literacy restriction;2;;2,666666667;;0;1;0;;1;January 1996;0;
Tonga;TON;1997;5;Royal dictatorship;;1;1;Tāufaʻāhau Tupou IV;1965;1918;0;0;0;;;;;;0;;;0;0;;;0,666666667;;188;;1;0;FPTP and appointed;29;;;0;0;Wealth and literacy restriction;2;;2,666666667;;0;1;0;;0;;0;
Tonga;TON;1998;5;Royal dictatorship;;1;1;Tāufaʻāhau Tupou IV;1965;1918;0;0;0;;;;;;0;;;0;0;;;0,666666667;;188;;1;0;FPTP and appointed;29;;;0;0;Wealth and literacy restriction;2;;2,666666667;;0;1;0;;0;;0;
Tonga;TON;1999;5;Royal dictatorship;;1;1;Tāufaʻāhau Tupou IV;1965;1918;0;0;0;;;;;;0;;;0;0;;;0,666666667;;188;;1;0;FPTP and appointed;29;;;0;0;Wealth and literacy restriction;2;;2,666666667;;0;1;0;;1;March 1999;0;
Tonga;TON;2000;5;Royal dictatorship;;1;1;Tāufaʻāhau Tupou IV;1965;1918;0;0;0;;;;;;0;;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;29;;;0;0;Wealth and literacy restriction;2;;1,666666667;;0;1;0;;0;;0;
Tonga;TON;2001;5;Royal dictatorship;;1;1;Tāufaʻāhau Tupou IV;1965;1918;0;0;0;;;;;;0;;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;29;;;0;0;Wealth and literacy restriction;2;;1,666666667;;0;1;0;;0;;0;
Tonga;TON;2002;5;Royal dictatorship;;1;1;Tāufaʻāhau Tupou IV;1965;1918;0;0;0;;;;;;0;;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;29;;;0;0;Wealth and literacy restriction;2;;2,333333333;;0;1;0;;1;March 2002;0;
Tonga;TON;2003;5;Royal dictatorship;;1;1;Tāufaʻāhau Tupou IV;1965;1918;0;0;0;;;;;;0;;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;29;;;0;0;Wealth and literacy restriction;2;;2,333333333;;0;1;0;;0;;0;
Tonga;TON;2004;5;Royal dictatorship;;1;1;Tāufaʻāhau Tupou IV;1965;1918;0;0;0;;;;;;0;;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;29;;;0;0;Wealth and literacy restriction;2;;2,333333333;;0;1;0;;0;;0;
Tonga;TON;2005;5;Royal dictatorship;;1;1;Tāufaʻāhau Tupou IV;1965;1918;0;0;0;;;;;;0;;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;30;;;0;0;Wealth and literacy restriction;2;;2,333333333;;0;1;0;;1;March 2005;0;
Tonga;TON;2006;5;Royal dictatorship;;1;1;Tāufaʻāhau Tupou IV;1965;1918;0;0;0;;;;;;0;;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;30;;;0;0;Wealth and literacy restriction;2;;2,333333333;;0;1;0;;0;;0;
Tonga;TON;2007;5;Royal dictatorship;;1;1;George Tupou V;2006;1948;0;0;0;;;;;;0;;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;30;;;0;0;Wealth and literacy restriction;2;;2,333333333;;0;1;0;;0;;0;
Tonga;TON;2008;5;Royal dictatorship;;1;1;George Tupou V;2006;1948;0;0;0;;;;;;0;;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;30;;;0;0;Wealth and literacy restriction;2;;2,333333333;;0;1;0;;1;April 2008;0;
Tonga;TON;2009;5;Royal dictatorship;;1;1;George Tupou V;2006;1948;0;0;0;;;;;;0;;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;30;;;0;0;Wealth and literacy restriction;2;;1,666666667;;0;1;0;;0;;0;
Tonga;TON;2010;5;Royal dictatorship;;1;1;George Tupou V;2006;1948;0;0;0;;;;;;0;;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;30;;;0;1;;2;;1,666666667;;0;1;0;;0;;0;
Tonga;TON;2011;0;Parliamentary democracy;;1;1;George Tupou V;2006;1948;0;1;0;;;;;;0;;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;26;;;0;1;;3;;1,666666667;;1;1;1;;1;November 2010;0;
Tonga;TON;2012;0;Parliamentary democracy;;1;1;Tupou VI;2012;1959;0;1;0;;;;;;0;;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;26;;;0;1;;3;;1,666666667;;1;1;1;;0;;0;
Tonga;TON;2013;0;Parliamentary democracy;;1;1;Tupou VI;2012;1959;0;1;0;;;;;;0;;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;26;;;0;1;;3;;1,666666667;;1;1;1;;0;;0;
Tonga;TON;2014;0;Parliamentary democracy;;1;1;Tupou VI;2012;1959;0;1;0;;;;;;0;;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;26;;;0;1;;3;;1,666666667;;1;1;1;;0;;0;
Tonga;TON;2015;0;Parliamentary democracy;;1;1;Tupou VI;2012;1959;0;1;0;;;;;;0;;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;26;;;0;1;;3;;2,333333333;;1;1;1;;1;November 2014;0;
Tonga;TON;2016;0;Parliamentary democracy;;1;1;Tupou VI;2012;1959;0;1;0;;;;;;0;;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;26;;;0;1;;3;;2,333333333;;1;1;1;;0;;0;
Tonga;TON;2017;0;Parliamentary democracy;;1;1;Tupou VI;2012;1959;0;1;0;;;;;;0;;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;26;;;0;1;;3;;2,333333333;;1;1;1;;0;;0;
Tonga;TON;2018;0;Parliamentary democracy;;1;1;Tupou VI;2012;1959;0;1;0;;;;;;0;;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;26;;;0;1;;3;;2,333333333;;1;1;1;;1;November 2017;0;
Tonga;TON;2019;0;Parliamentary democracy;;1;1;Tupou VI;2012;1959;0;1;0;;;;;;0;;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;26;;;0;1;;3;;2,333333333;;1;1;1;;0;;0;
Tonga;TON;2020;0;Parliamentary democracy;;1;1;Tupou VI;2012;1959;0;1;0;;;;;;0;;;0;0;;;0,333333333;;188;;1;0;FPTP and appointed;26;;;0;1;;3;;2,333333333;;1;1;1;;0;;0;
Trinidad &Tobago;TTO;1950;;Crown Colony;;0;0;;;;;1;0;;;;;;1;United Kingdom;;0;0;;;0;;189;;1;0;FPTP;18;;;0;1;;3;;1,333333333;;1;1;1;;0;;0;
Trinidad &Tobago;TTO;1951;;Crown Colony;;0;0;;;;;1;0;;;;;;1;United Kingdom;;0;0;;;0,333333333;;189;;1;0;FPTP;18;;;0;1;;3;;1,666666667;;1;1;1;;1;September 1950;0;
Trinidad &Tobago;TTO;1952;;Crown Colony;;0;0;;;;;1;0;;;;;;1;United Kingdom;;0;0;;;0,666666667;;189;;1;0;FPTP;18;;;0;1;;3;;2;;1;1;1;;0;;0;
Trinidad &Tobago;TTO;1953;;Crown Colony;;0;0;;;;;1;0;;;;;;1;United Kingdom;;0;0;;;0,666666667;;189;;1;0;FPTP;18;;;0;1;;3;;2;;1;1;1;;0;;0;
Trinidad &Tobago;TTO;1954;;Crown Colony;;0;0;;;;;1;0;;;;;;1;United Kingdom;;0;0;;;0,666666667;;189;;1;0;FPTP;18;;;0;1;;3;;2;;1;1;1;;0;;0;
Trinidad &Tobago;TTO;1955;;Crown Colony;;0;0;;;;;1;0;;;;;;1;United Kingdom;;0;0;;;0,666666667;;189;;1;0;FPTP;18;;;0;1;;3;;2;;1;1;1;;0;;0;
Trinidad &Tobago;TTO;1956;;Crown Colony;;0;0;;;;;1;0;;;;;;1;United Kingdom;;0;0;;;0,666666667;;189;;1;0;FPTP;18;;;0;1;;3;;2;;1;1;1;;0;;0;
Trinidad &Tobago;TTO;1957;;Crown Colony;;0;0;;;;;1;0;;;;;;1;United Kingdom;;0;0;;;0,666666667;;189;;1;0;FPTP;24;;;0;1;;3;;2;;1;1;1;;1;September 1956;0;
Trinidad &Tobago;TTO;1958;;Colony within the West Indies Federation;;0;0;;;;;1;0;;;;;;1;United Kingdom;;0;0;;;0,666666667;;189;;1;0;FPTP;24;;;0;1;;3;;2;;1;1;1;;0;;0;
Trinidad &Tobago;TTO;1959;;Colony within the West Indies Federation;;0;0;;;;;1;0;;;;;;1;United Kingdom;;0;0;;;1;;189;;1;0;FPTP;24;;;0;1;;3;;3;;1;1;1;;0;;0;
Trinidad &Tobago;TTO;1960;;Colony within the West Indies Federation;;0;0;;;;;1;0;;;;;;1;United Kingdom;;0;0;;;1;;189;;1;0;FPTP;24;;;0;1;;3;;3;;1;1;1;;0;;0;
Trinidad &Tobago;TTO;1961;;Colony within the West Indies Federation;;0;0;;;;;1;0;;;;;;1;United Kingdom;;0;0;;;1;;189;;1;0;FPTP;24;;;0;1;;3;;3;;1;1;1;;0;;0;
Trinidad &Tobago;TTO;1962;;Crown Colony;;0;0;;;;;1;0;;;;;;1;United Kingdom;;0;0;;;1;;189;;2;0;FPTP;30;21;;1;1;;3;;3;;1;1;1;;1;December 1961;0;
Trinidad &Tobago;TTO;1963;0;Parliamentary democracy;;0;1;;;;;1;0;;;;;;0;;;0;0;;;1;;189;;2;0;FPTP;30;21;;0;1;;3;;3;;1;1;1;;0;;0;
Trinidad &Tobago;TTO;1964;0;Parliamentary democracy;;0;1;;;;;1;0;;;;;;0;;;0;0;;;1;;189;;2;0;FPTP;30;21;;0;1;;3;;3;;1;1;1;;0;;0;
Trinidad &Tobago;TTO;1965;0;Parliamentary democracy;;0;1;;;;;1;0;;;;;;0;;;0;0;;;1;;189;;2;0;FPTP;30;21;;0;1;;3;;3;;1;1;1;;0;;0;
Trinidad &Tobago;TTO;1966;0;Parliamentary democracy;;0;1;;;;;1;0;;;;;;0;;;0;0;;;1;;189;;2;0;FPTP;30;21;;0;1;;3;;3;;1;1;1;;0;;0;
Trinidad &Tobago;TTO;1967;0;Parliamentary democracy;;0;1;;;;;1;0;;;;;;0;;;0;0;;;1;;189;;2;0;FPTP;36;24;;0;1;;3;;3;;1;1;1;;1;November 1966;0;
Trinidad &Tobago;TTO;1968;0;Parliamentary democracy;;0;1;;;;;1;0;;;;;;0;;;0;0;;;1;;189;;2;0;FPTP;36;24;;0;1;;3;;3;;1;1;1;;0;;0;
Trinidad &Tobago;TTO;1969;0;Parliamentary democracy;;0;1;;;;;1;0;;;;;;0;;;0;0;;;1;;189;;2;0;FPTP;36;24;;0;1;;3;;3;;1;1;1;;0;;0;
Trinidad &Tobago;TTO;1970;0;Parliamentary democracy;;0;1;;;;;1;0;;;;;;0;;;0;0;;;1;;189;;2;0;FPTP;36;24;;0;1;;3;;3;;1;1;1;;0;;0;
Trinidad &Tobago;TTO;1971;0;Parliamentary democracy;;0;1;;;;;1;0;;;;;;0;;;0;0;;;1;;189;;2;0;FPTP;36;24;;0;1;;3;;3;;1;1;1;;1;May 1971;0;
Trinidad &Tobago;TTO;1972;0;Parliamentary democracy;;0;1;;;;;1;0;;;;;;0;;;0;0;;;1;;189;;2;0;FPTP;36;24;;0;1;;3;;3;;1;1;1;;0;;0;
Trinidad &Tobago;TTO;1973;0;Parliamentary democracy;;0;1;;;;;1;0;;;;;;0;;;0;0;;;1;;189;;2;0;FPTP;36;24;;0;1;;3;;3;;1;1;1;;0;;0;
Trinidad &Tobago;TTO;1974;0;Parliamentary democracy;;0;1;;;;;1;0;;;;;;0;;;0;0;;;1;;189;;2;0;FPTP;36;24;;0;1;;3;;3;;1;1;1;;0;;0;
Trinidad &Tobago;TTO;1975;0;Parliamentary democracy;;0;1;;;;;1;0;;;;;;0;;;0;0;;;1;;189;;2;0;FPTP;36;24;;0;1;;3;;3;;1;1;1;;0;;0;
Trinidad &Tobago;TTO;1976;0;Parliamentary democracy;;0;1;;;;;1;0;;;;;;0;;;0;0;;;1;;189;;2;0;FPTP;36;24;;1;1;;3;;3;;1;1;1;;0;;0;
